entry_id,age,monthly_income,years_employed,current_address_year,amount_requested,risk_score,inquiries_last_month,pay_schedule,home_owner,has_debt,personal_account_months,avg_risk_score,avg_ext_quality_score,e_signed
5820773,48,5210,1,7,800,72400,8,bi-weekly,1,1,42,0.7180459339999999,0.6229399999999999,0
5254000,35,2775,8,6,700,53400,3,bi-weekly,0,1,18,0.6554483677499999,0.47118299999999996,1
1344059,43,5335,5,5,900,70950,3,monthly,1,0,73,0.7368195387500001,0.602912,1
7407388,32,2005,1,1,700,37500,22,bi-weekly,0,1,26,0.7534348124999999,0.515846,0
3368275,53,1695,3,1,600,67850,6,bi-weekly,0,1,50,0.709889613,0.7806420000000001,0
7788982,60,4415,5,5,400,95050,4,bi-weekly,1,0,62,0.74627317625,0.82991,0
7732051,49,2030,3,9,600,93400,6,weekly,1,1,42,0.65135227025,0.726248,0
3597360,42,2790,6,9,1200,45950,5,semi-monthly,1,1,30,0.6569291545,0.538495,0
7575641,59,6030,5,1,600,70400,6,bi-weekly,1,1,82,0.77109726625,0.6946220000000001,1
3107450,66,5060,1,4,600,83350,5,monthly,0,0,26,0.8115083,0.8685360000000001,0
1295724,37,3765,4,4,600,31650,6,semi-monthly,0,1,50,0.61346584625,0.553666,0
5975172,42,6220,3,4,600,51000,13,bi-weekly,0,1,0,0.714304694,0.556188,0
4132721,52,3185,5,9,1100,87450,5,weekly,1,1,28,0.81865376475,0.722237,0
3873271,62,4150,1,1,700,65800,2,bi-weekly,1,1,31,0.7320770625,0.7315,0
6792758,50,3695,6,7,800,89550,5,semi-monthly,1,1,98,0.7600291807499999,0.7861959999999999,0
3781139,32,2075,4,0,500,58000,8,weekly,1,0,38,0.8124863085,0.713863,0
3231412,52,2585,3,5,700,37150,16,weekly,0,0,104,0.76592901,0.7682689999999999,0
9730468,26,2071,2,3,700,49950,10,bi-weekly,0,1,18,0.6962555644999999,0.47712299999999996,1
3992098,29,1690,3,2,700,54150,5,bi-weekly,1,1,41,0.68584392775,0.72955,0
4614659,44,2200,6,10,800,41450,9,semi-monthly,0,1,54,0.7721360915000001,0.713209,1
4469846,40,3790,2,1,900,78500,6,monthly,1,0,37,0.670159206,0.716009,0
7090711,47,3580,7,0,600,46750,6,semi-monthly,1,1,16,0.7803279762499999,0.7240690000000001,1
9854772,48,2120,0,6,1100,69600,6,weekly,0,0,97,0.73155588925,0.557141,1
4136752,42,5240,5,4,2200,77150,4,monthly,1,1,74,0.60217783175,0.488504,1
8256030,28,1610,1,4,400,65600,4,weekly,0,1,42,0.92525190325,0.7424310000000001,1
5717621,40,5070,1,4,600,51450,7,bi-weekly,0,1,42,0.6627013089999999,0.537817,1
4641390,52,3650,4,3,400,56550,4,weekly,1,0,37,0.73643437225,0.538897,1
1989627,53,4368,2,1,400,37800,2,weekly,1,0,38,0.79490367425,0.7271890000000001,1
8568636,50,2630,2,4,700,60300,6,bi-weekly,0,0,50,0.6589264760000001,0.576337,0
3173661,36,4605,3,2,600,66900,4,weekly,1,1,18,0.62689151325,0.5988930000000001,1
6958196,49,2010,5,6,600,75800,17,bi-weekly,1,1,27,0.670652685,0.502305,0
4968689,45,3070,3,3,600,35450,11,bi-weekly,0,1,13,0.766309432,0.771574,0
2295648,23,6280,4,2,1100,76450,5,semi-monthly,0,1,88,0.63435940275,0.499302,0
2621016,18,2225,0,3,500,32650,5,bi-weekly,1,1,30,0.64432965325,0.523861,0
8510153,35,3785,5,4,400,63800,7,bi-weekly,0,0,49,0.5714013277500001,0.36123700000000003,0
4395863,53,4695,3,1,900,60100,3,semi-monthly,0,1,85,0.68724256675,0.7253569999999999,0
5969771,26,2635,3,2,700,71750,5,weekly,0,1,62,0.77124063425,0.689996,1
7355381,53,6005,4,2,900,84450,4,monthly,1,0,50,0.70175609475,0.385278,0
1243337,29,2640,5,5,1200,32500,4,bi-weekly,0,1,37,0.62933796025,0.670345,0
7622712,78,4565,6,4,400,77250,6,monthly,0,1,42,0.7793527299999999,0.811953,0
4399183,43,2760,10,1,1350,66500,6,bi-weekly,0,0,37,0.66560103275,0.540895,1
8360133,39,2770,9,5,1200,73200,11,weekly,0,1,25,0.7427932835,0.425103,0
3702483,51,3035,6,4,3200,40650,6,bi-weekly,0,1,100,0.7877947945,0.785676,0
3605230,45,6530,4,6,500,65250,6,bi-weekly,1,1,29,0.7469880965,0.6516789999999999,1
6828969,42,5220,3,4,400,31750,11,bi-weekly,0,1,40,0.8327402315000001,0.7596499999999999,1
5729415,57,3660,9,8,1350,76500,5,bi-weekly,0,1,26,0.73983061775,0.723887,0
2900247,30,1910,0,3,500,43950,3,bi-weekly,0,1,38,0.67751963275,0.489249,1
1141780,38,5020,2,1,1100,53250,13,bi-weekly,1,0,38,0.6255083134999999,0.656297,0
8049049,33,2760,0,2,400,66750,2,weekly,0,1,54,0.66891497225,0.5643750000000001,0
1247960,26,5060,1,1,1199,47250,12,monthly,0,1,43,0.699325074,0.6049850000000001,0
6401495,63,4650,3,6,900,60400,5,weekly,1,1,49,0.76024560425,0.559449,0
1134301,52,3995,11,9,600,44800,7,weekly,0,0,183,0.8647578732500001,0.592879,0
4906129,34,1943,4,5,700,70000,7,weekly,1,0,62,0.7622925420000001,0.509019,0
2509708,40,3145,4,2,900,59700,5,bi-weekly,1,1,41,0.59844834775,0.584622,0
9818501,45,3150,3,5,900,63450,13,bi-weekly,0,1,43,0.8072571692499999,0.610215,1
7976763,40,3785,3,4,2800,73950,10,bi-weekly,0,1,2,0.83662605175,0.899025,1
6533241,52,3295,2,4,400,45700,3,bi-weekly,1,1,42,0.80513756225,0.729661,0
8190628,19,3085,2,2,1100,43900,6,bi-weekly,0,1,15,0.597322688,0.577687,0
3583271,43,1570,4,1,500,72200,17,semi-monthly,0,1,39,0.59796787175,0.539013,0
7648129,52,3690,8,8,1600,79050,5,weekly,1,1,38,0.70089535825,0.7593270000000001,1
1372917,53,1690,11,10,400,82200,2,weekly,1,0,44,0.7979479119999999,0.684817,1
8664665,54,3055,6,2,1200,75150,4,bi-weekly,0,1,49,0.7782781812499999,0.809483,0
1324069,50,3690,1,9,550,77200,2,bi-weekly,1,1,38,0.7815779942500001,0.55741,1
7175403,34,5005,3,3,500,38100,2,bi-weekly,0,1,28,0.6879516495,0.6023590000000001,1
1156509,29,2185,5,4,450,43650,14,weekly,1,1,42,0.7952753765,0.463669,1
1174328,33,2070,4,2,400,52300,2,weekly,0,1,28,0.60794421075,0.612085,1
4572481,47,2410,1,2,700,42450,5,bi-weekly,0,0,65,0.67613853875,0.53565,0
3398899,34,2909,0,0,500,42250,3,monthly,0,1,39,0.66642090875,0.625113,1
4048627,44,3005,4,3,700,52800,4,bi-weekly,0,1,50,0.6739080995,0.552198,1
5929044,58,2305,2,3,1600,63300,6,semi-monthly,0,1,27,0.837695371,0.71625,0
8919931,35,5095,7,7,700,46500,6,bi-weekly,1,1,27,0.67711958075,0.575833,0
9584407,18,1925,0,5,400,61450,4,bi-weekly,0,1,73,0.6891955485,0.550484,1
4277597,34,5290,3,1,600,56550,13,semi-monthly,0,1,50,0.79677689325,0.492134,1
8047267,55,5145,0,2,600,33250,8,weekly,1,1,27,0.62959477675,0.628464,0
9298551,56,4770,2,6,800,39800,9,weekly,0,1,86,0.81617835225,0.536313,0
3547694,44,1680,1,2,900,58350,6,bi-weekly,0,1,86,0.684258821,0.535253,0
5320053,52,9280,4,4,750,79100,10,bi-weekly,0,1,41,0.7410822945,0.6591689999999999,1
2959771,55,4685,5,8,800,59250,8,bi-weekly,1,1,54,0.62791466825,0.541393,0
9172468,24,1670,1,1,550,38000,13,bi-weekly,1,1,86,0.6339131444999999,0.581538,0
2003911,54,3230,6,2,600,56900,8,monthly,1,0,42,0.58105218025,0.6959810000000001,0
9516649,55,5105,5,4,800,50450,15,bi-weekly,0,1,42,0.63640034925,0.5229090000000001,0
3920560,51,9220,4,4,3200,85500,6,weekly,1,1,55,0.7998847219999999,0.667335,1
7267653,32,5020,2,1,800,76650,7,bi-weekly,0,1,26,0.78624001825,0.575337,0
4025697,33,2090,3,4,400,56450,2,bi-weekly,0,1,29,0.5858950875,0.388199,0
9060974,45,3740,5,4,1100,61400,8,bi-weekly,0,1,54,0.75767569675,0.676283,1
8254456,66,3680,6,2,400,90350,5,weekly,1,1,76,0.8304407057500001,0.847944,0
7450902,35,4095,2,0,700,57850,5,bi-weekly,0,0,37,0.7819677245,0.550449,0
7017060,43,1690,2,4,800,60600,5,bi-weekly,0,1,74,0.7344725999999999,0.753598,1
2419644,43,5251,3,0,900,57500,5,bi-weekly,0,0,38,0.8254015452500001,0.641324,1
8976871,31,2267,4,3,400,60250,4,weekly,0,1,50,0.7046707027500001,0.5202140000000001,1
1699667,40,2600,8,8,800,29900,6,bi-weekly,1,1,41,0.62197556625,0.624111,0
9153187,40,2270,1,4,600,73250,10,bi-weekly,0,1,55,0.83244185975,0.755303,0
8451323,60,5755,5,4,600,32200,8,bi-weekly,0,1,27,0.5824968445,0.531878,1
5329983,46,2515,6,0,600,40350,5,semi-monthly,0,1,85,0.77342570825,0.7028840000000001,1
7725133,50,5195,1,4,600,66900,6,monthly,0,1,87,0.721116858,0.690077,1
7108625,42,1505,10,6,800,6100,21,bi-weekly,0,0,37,0.618196387,0.52441,0
5212950,52,3040,5,10,1000,78300,2,bi-weekly,1,1,54,0.59442107025,0.533568,0
6199059,44,2760,3,7,701,40650,2,monthly,1,0,38,0.5755095427500001,0.6659390000000001,1
7407660,24,5085,1,3,1200,70700,4,semi-monthly,0,0,38,0.7187145294999999,0.863615,0
1136570,42,4725,4,8,600,68450,5,bi-weekly,1,0,38,0.75836266575,0.634376,0
7941907,50,5108,4,0,600,84250,10,bi-weekly,0,1,55,0.8584497662499999,0.749151,0
5180211,35,1980,3,3,600,64050,3,bi-weekly,0,1,29,0.69095269625,0.631637,1
9059668,48,3795,7,1,900,32550,5,weekly,0,1,76,0.7904091735000001,0.566683,0
2744946,40,2715,4,2,600,32900,9,weekly,0,1,62,0.730140308,0.7219279999999999,1
6457943,23,1600,3,5,1000,75450,3,bi-weekly,0,1,43,0.761658311,0.7410939999999999,0
6860478,24,2230,1,2,800,55950,5,bi-weekly,0,1,50,0.6839605900000001,0.786652,0
5498949,37,5105,10,4,600,38700,4,weekly,0,0,74,0.7257545052499998,0.505605,1
6015804,48,6135,5,9,400,46500,15,bi-weekly,0,1,45,0.72884179025,0.690459,0
6821744,28,4715,3,2,900,68050,10,bi-weekly,1,1,86,0.6631830632500001,0.624736,0
5461945,50,5020,2,2,800,73150,14,monthly,1,0,43,0.6298346137499999,0.660763,0
9008993,43,3060,2,3,800,57350,5,bi-weekly,0,0,38,0.666400809,0.544766,0
9598589,39,6275,6,5,2000,72300,3,bi-weekly,1,0,97,0.73749509725,0.6217079999999999,1
5629909,18,3050,3,5,700,58200,3,bi-weekly,0,1,61,0.7105586234999999,0.5892729999999999,1
1579622,35,3100,3,1,1900,48850,5,bi-weekly,1,0,38,0.68079035,0.601252,0
1200725,43,5190,6,4,1200,72050,5,bi-weekly,0,1,98,0.82182869225,0.6137270000000001,1
4331481,40,7685,4,0,2800,78800,6,semi-monthly,0,0,54,0.77462997425,0.595478,1
7205826,29,3145,4,4,2500,74500,4,bi-weekly,0,0,61,0.75106336375,0.527131,1
8532973,39,2095,1,0,1000,72150,3,bi-weekly,1,1,18,0.6498691235,0.7284999999999999,1
9211407,47,2510,10,5,400,53950,6,weekly,0,1,37,0.81106115725,0.7792450000000001,0
6897199,24,2270,1,1,600,52950,7,bi-weekly,0,1,28,0.71530098625,0.563118,1
8990340,37,4155,13,1,2800,68200,4,bi-weekly,0,0,39,0.7208645920000001,0.5766640000000001,1
8249526,47,3880,3,3,1100,68100,11,bi-weekly,1,0,38,0.6337361670000001,0.380119,1
5123015,55,8115,1,0,3200,61450,3,weekly,1,1,27,0.7909504547499999,0.7347790000000001,1
1283794,40,5165,1,5,1000,38800,2,semi-monthly,1,1,50,0.56633258875,0.482673,1
9168278,26,4065,1,2,700,53950,3,bi-weekly,0,1,63,0.808859996,0.572503,0
6254409,28,3665,2,5,600,62750,4,bi-weekly,0,1,90,0.7146587305,0.770012,1
3461583,33,3170,3,9,600,45500,12,bi-weekly,1,1,29,0.6984801740000001,0.540912,1
4581617,35,5030,3,3,700,79200,6,semi-monthly,1,1,28,0.6848581945000001,0.654569,1
3914828,28,3665,6,6,1100,85450,5,bi-weekly,0,0,50,0.7937689969999999,0.667812,0
4385394,33,2625,4,4,600,41850,9,bi-weekly,1,1,41,0.6247727825,0.548822,1
6708385,61,2645,2,10,450,71050,7,bi-weekly,1,1,42,0.61665569575,0.584067,1
4028251,45,3015,2,5,700,47100,6,bi-weekly,0,1,30,0.676398442,0.640191,0
1592113,41,2227,9,0,500,88350,7,bi-weekly,0,1,134,0.79571830475,0.7920830000000001,1
3475711,45,3100,5,9,900,53500,9,bi-weekly,1,1,43,0.644136189,0.735816,0
9804907,37,5175,6,2,600,68000,10,weekly,0,1,55,0.792120632,0.7129399999999999,1
7272081,60,3121,1,4,700,45250,4,bi-weekly,0,1,39,0.77888680175,0.727492,0
9327061,43,5025,2,3,900,45950,7,monthly,0,1,54,0.82257967425,0.775706,1
1510315,18,3155,3,3,425,50500,11,monthly,0,1,1,0.6092798925,0.471755,1
4836588,49,1555,7,2,350,60950,5,bi-weekly,0,1,44,0.8153023877500001,0.838314,1
4528114,36,2160,5,8,700,82100,10,bi-weekly,0,1,1,0.748445491,0.67704,1
8648579,40,4670,1,2,1000,40100,4,semi-monthly,1,1,38,0.777671188,0.496005,0
8777906,37,1940,7,0,500,67450,3,weekly,0,1,86,0.76858271575,0.560011,1
3540736,42,2070,6,2,400,48050,15,bi-weekly,0,1,85,0.8176403652500001,0.679541,0
9566930,38,3155,6,10,600,77500,6,bi-weekly,1,1,54,0.6991487485,0.451791,0
2396921,23,3585,4,2,800,73450,5,bi-weekly,1,1,90,0.6780568295,0.5487329999999999,0
6063900,25,1740,0,3,600,67700,6,weekly,0,1,28,0.763570002,0.488423,1
1944545,41,7235,6,1,3200,84150,8,monthly,0,1,13,0.6765681692500001,0.702756,0
9479866,39,5145,1,1,400,50850,6,bi-weekly,0,1,37,0.7383677225,0.489059,0
3036159,44,8370,2,2,1200,68850,6,bi-weekly,1,0,38,0.7457797347500001,0.691809,1
7807317,23,2585,6,4,600,47850,8,bi-weekly,1,1,38,0.664526978,0.477808,1
3472413,29,2750,2,0,500,40750,8,weekly,1,0,38,0.7600035075,0.610639,1
8202011,73,6295,2,1,2200,83200,6,bi-weekly,1,1,38,0.6905421350000001,0.10358,1
2667617,21,1755,2,8,550,36100,2,semi-monthly,1,1,28,0.591139942,0.461983,1
6661477,36,3555,3,4,400,50250,3,bi-weekly,0,1,38,0.784959901,0.554511,1
7459380,29,3675,5,6,1200,57350,10,weekly,0,1,27,0.6220205655000001,0.477871,0
5804291,56,3220,4,3,1450,89250,5,monthly,0,1,86,0.83582925725,0.71328,1
7162804,47,3120,2,1,400,45200,5,bi-weekly,1,0,28,0.6334511945000001,0.49565600000000004,0
2323819,51,4020,3,2,700,73200,5,bi-weekly,1,1,38,0.7850679465,0.747581,1
2927895,33,2760,5,1,650,49650,5,bi-weekly,0,1,86,0.69935261625,0.561793,1
7414096,30,2130,3,2,500,54800,4,bi-weekly,0,1,54,0.7770097304999999,0.5349520000000001,1
4173611,22,3595,3,2,600,46550,11,bi-weekly,0,1,37,0.756193532,0.5183949999999999,1
5917923,33,3090,2,1,801,55900,4,semi-monthly,0,1,54,0.61540073475,0.47207600000000005,1
8796738,64,2790,2,1,700,64950,6,weekly,0,1,43,0.7775747464999999,0.548243,0
8297983,52,6165,4,2,3400,42350,11,weekly,1,0,49,0.7056119004999999,0.5703590000000001,1
6476749,55,2760,4,2,600,52550,9,bi-weekly,0,1,62,0.6639013072500001,0.691964,0
4130868,38,2280,5,4,1100,60500,10,bi-weekly,1,1,86,0.7764654922500001,0.814376,0
8088173,27,3100,4,2,800,60950,4,bi-weekly,0,1,29,0.8123026225000001,0.8039339999999999,1
4304918,67,3000,6,2,400,63000,5,semi-monthly,0,1,29,0.6494317219999999,0.5619700000000001,1
1565478,35,6065,2,2,500,42400,4,weekly,0,1,42,0.78063415175,0.730496,1
6475973,43,4500,2,1,1700,67700,10,monthly,0,1,37,0.7609410835000001,0.6359079999999999,1
7062673,47,3095,0,4,700,51450,9,bi-weekly,1,1,37,0.591573904,0.688882,1
6898601,36,3175,6,10,700,34050,14,bi-weekly,0,0,43,0.77818456,0.670771,0
5355052,50,2225,5,10,400,62550,4,bi-weekly,0,1,99,0.8337874335,0.866707,1
9382142,33,5392,5,5,400,68300,3,weekly,0,1,43,0.6522697635,0.47779,0
3412933,60,6210,6,4,1050,81850,6,bi-weekly,1,0,37,0.6453007945,0.6247659999999999,1
8979384,47,3110,2,10,700,78200,2,bi-weekly,1,1,43,0.7764849085,0.694221,0
4824446,33,3270,3,1,1100,56100,6,bi-weekly,0,1,38,0.70761387275,0.585449,0
9209911,54,3735,8,3,1100,60350,8,bi-weekly,1,0,38,0.6418561395,0.553593,0
4464954,47,3115,1,10,1100,59050,9,semi-monthly,0,0,50,0.6236817445,0.591128,0
8237633,34,2080,6,10,1150,73100,7,bi-weekly,1,0,50,0.66425705975,0.533972,1
5218692,66,2442,3,4,500,57250,11,semi-monthly,1,1,14,0.72193735625,0.5609729999999999,0
5163264,35,5165,6,1,400,45900,3,bi-weekly,1,1,28,0.67018423,0.536191,0
7749247,53,4005,7,5,500,31500,6,weekly,1,1,19,0.64378779075,0.5450919999999999,0
9517407,41,2505,3,3,1000,63850,5,bi-weekly,1,1,38,0.6778714075,0.47192100000000003,0
2281902,44,1810,2,2,700,34750,13,bi-weekly,0,1,37,0.618622778,0.415236,0
9739919,42,2645,3,3,600,39750,8,weekly,1,1,88,0.69649454925,0.51843,1
9962824,47,8260,4,1,2500,74250,11,bi-weekly,1,1,50,0.68421607775,0.423956,1
8510251,24,2165,2,0,1000,47200,3,semi-monthly,1,1,28,0.5787756220000001,0.532807,1
7077683,40,1720,0,1,400,45750,4,bi-weekly,0,0,15,0.8142517905,0.5668350000000001,0
4709683,37,2660,7,5,1600,61200,8,bi-weekly,1,1,86,0.7685321602499999,0.690223,0
6775442,59,2585,3,2,600,77700,10,bi-weekly,0,1,1,0.7340614242500001,0.621995,1
2804306,45,3215,4,2,900,60600,9,weekly,1,1,50,0.67411484975,0.483206,0
3042049,39,3210,2,4,1200,63350,12,bi-weekly,1,1,26,0.7610390505,0.637887,0
3982482,20,1615,1,4,900,47400,7,bi-weekly,0,1,33,0.6557291005,0.5713010000000001,0
3163778,33,1565,1,2,450,44350,4,bi-weekly,0,1,54,0.7652129847500001,0.533177,1
7626114,32,5677,4,2,400,63450,8,bi-weekly,1,1,67,0.69034063525,0.741047,1
3635780,36,3725,4,7,1200,46950,18,bi-weekly,0,1,86,0.70092570075,0.504679,0
3842509,18,1680,4,3,1100,79150,4,bi-weekly,0,1,40,0.6963855297500001,0.527007,1
3100115,30,3365,3,1,500,43050,7,bi-weekly,1,0,38,0.7099200834999999,0.76443,1
8498589,59,2595,2,0,600,67500,6,bi-weekly,0,0,38,0.70994737625,0.6542979999999999,0
9278572,45,5045,6,2,2400,75100,4,weekly,0,1,42,0.81997331575,0.639432,1
4786390,24,2370,3,2,500,52200,3,bi-weekly,1,1,37,0.65614527625,0.658901,0
3383559,38,1830,1,0,600,46800,3,bi-weekly,0,0,20,0.7185914165,0.719937,0
5466886,29,6145,6,9,700,54400,9,monthly,0,1,40,0.649201961,0.5950739999999999,1
9061012,36,4230,7,6,550,85300,3,bi-weekly,0,0,122,0.6920761679999999,0.545042,0
6591869,56,2645,4,3,700,82600,2,bi-weekly,0,0,50,0.7933533204999998,0.633891,0
9133050,48,5220,4,2,2800,54750,5,bi-weekly,0,1,26,0.7507868832500001,0.595596,1
4450094,35,2590,2,0,1200,68250,9,weekly,0,1,100,0.83571433175,0.6678970000000001,1
5643648,35,5135,5,1,1000,64200,10,bi-weekly,0,1,42,0.7585640555000001,0.6556979999999999,0
3427851,25,2200,3,4,600,52400,3,bi-weekly,0,0,49,0.6105922149999999,0.600136,1
2817597,26,2365,2,4,1200,68050,6,weekly,0,1,43,0.617463425,0.5522039999999999,1
6133322,23,1670,1,1,600,66150,11,bi-weekly,0,1,29,0.7293144600000001,0.646571,1
7378025,33,2520,4,0,1100,62850,4,bi-weekly,0,0,50,0.8981684699999999,0.669454,1
5231903,27,4845,3,0,700,36550,5,bi-weekly,1,1,27,0.6202138692499999,0.638947,0
6263513,30,2770,6,2,500,38050,6,weekly,0,0,37,0.7811031635,0.580112,1
6716856,56,4255,9,9,500,47000,2,monthly,1,1,113,0.774561833,0.5934,1
8435136,46,3837,2,2,900,85550,7,bi-weekly,0,1,2,0.704693267,0.5262709999999999,1
3896273,39,1685,1,0,800,56150,4,bi-weekly,1,1,43,0.70352606,0.503011,0
9536401,58,2918,2,2,800,51550,2,bi-weekly,1,0,37,0.62415776875,0.6814479999999999,1
9366247,37,2140,4,4,800,76950,3,bi-weekly,1,1,61,0.61233686925,0.582419,1
7472209,41,2130,6,1,600,35200,9,bi-weekly,0,1,29,0.68092859375,0.630359,1
8185922,68,1520,5,5,900,82650,4,monthly,0,1,50,0.6591198730000001,0.614008,0
5588213,49,2180,4,3,800,64250,9,weekly,1,1,61,0.7829604275,0.7000040000000001,0
3770720,47,6025,6,2,500,71500,7,bi-weekly,0,1,40,0.6938773377499999,0.654867,0
8012297,28,2540,1,3,900,69300,6,bi-weekly,0,1,41,0.656482507,0.4588,1
3001145,52,2530,2,5,700,72400,4,semi-monthly,1,1,38,0.7174609942499999,0.598757,1
9443937,24,3005,0,0,900,72000,7,semi-monthly,0,0,38,0.6090663774999999,0.487919,0
9702925,33,2505,2,0,600,58900,11,weekly,0,1,28,0.80847555775,0.562613,0
8575744,34,3760,3,4,700,61200,9,weekly,0,1,50,0.7296739315,0.601416,1
3480129,38,3500,6,5,600,70450,7,weekly,0,0,73,0.6631674685,0.489532,0
1204640,23,3115,2,2,700,75450,8,bi-weekly,1,1,40,0.69937924,0.602607,0
7289603,24,5055,0,0,802,11100,9,weekly,1,1,14,0.6281234015,0.470394,1
9449857,30,4330,1,0,800,65950,5,weekly,0,1,27,0.847384199,0.466082,0
1895502,35,3520,4,4,1200,51950,27,bi-weekly,1,1,41,0.6800306395,0.551766,1
4317957,50,2315,2,1,600,68100,2,bi-weekly,1,1,37,0.7361274440000001,0.7191829999999999,0
3411350,59,5175,1,6,1100,77000,8,semi-monthly,1,1,30,0.720585883,0.8332930000000001,0
8529911,53,2765,5,1,2500,84750,2,bi-weekly,0,1,44,0.8047525435,0.6177189999999999,0
6479783,54,2655,2,2,1100,60950,2,bi-weekly,1,1,39,0.6664806415,0.6157729999999999,1
4275737,39,5105,2,10,2100,48350,11,bi-weekly,1,1,38,0.68504557175,0.7207189999999999,1
1706028,64,3275,5,7,400,46550,5,bi-weekly,0,1,43,0.7722331145000001,0.71521,1
7824110,26,3560,6,9,4900,78800,4,bi-weekly,1,1,54,0.68934503875,0.750837,0
4599877,42,3730,2,3,600,62200,4,semi-monthly,1,1,37,0.6140672185,0.580355,1
3695602,61,3000,2,2,800,69350,4,bi-weekly,1,0,38,0.7579823210000001,0.753553,1
4535704,40,3130,1,2,800,76700,2,weekly,1,1,50,0.8344680527499999,0.920292,0
3075991,47,2675,4,7,900,51150,12,bi-weekly,0,1,62,0.758829304,0.740434,0
5025007,38,2565,2,2,800,80000,5,weekly,0,1,13,0.78652547175,0.700936,1
7684379,26,2090,1,1,450,36150,6,bi-weekly,0,1,43,0.61263283825,0.573313,1
3539251,29,2195,3,5,400,30450,4,semi-monthly,0,1,26,0.5091005685000001,0.435164,1
6667990,39,3220,2,3,600,57450,4,bi-weekly,0,0,50,0.84277629125,0.790033,1
6869537,51,5000,5,6,2500,84600,8,bi-weekly,1,1,13,0.6444358295,0.628246,1
9259535,57,2265,3,2,600,32400,3,bi-weekly,0,1,50,0.6367014975,0.5552649999999999,1
1116551,34,3670,5,4,400,50550,4,bi-weekly,0,1,85,0.7110338492499999,0.685182,0
7775442,66,6715,5,9,400,91250,6,weekly,1,1,55,0.75779723975,0.616059,0
7309857,51,2510,9,10,1200,72600,10,weekly,0,1,38,0.757989339,0.5396880000000001,0
4334193,43,5085,3,1,400,93950,5,bi-weekly,0,1,50,0.826125182,0.736997,1
7689895,28,2245,1,1,1700,62650,2,monthly,1,1,27,0.631120107,0.623963,0
2906831,35,3535,7,9,1200,70700,13,bi-weekly,1,1,30,0.703367089,0.8219209999999999,0
1378203,53,5245,4,7,700,76650,3,weekly,0,1,62,0.74897028275,0.630834,0
4339165,35,2225,1,1,450,38250,12,weekly,0,1,61,0.55291776025,0.659822,0
7594734,29,2550,2,1,700,57600,4,bi-weekly,0,1,54,0.6990889952499999,0.5693489999999999,1
9484551,33,3610,0,4,1000,34000,22,semi-monthly,1,1,43,0.70210108975,0.740831,1
3664751,44,4760,9,10,2000,90850,6,bi-weekly,1,0,26,0.721415438,0.58704,0
6033498,40,5175,2,2,1050,46200,8,bi-weekly,0,0,25,0.577571372,0.711699,1
5025018,54,1775,3,2,600,55450,11,monthly,1,1,49,0.68549081475,0.340671,0
2957760,44,2730,5,1,800,73300,10,bi-weekly,1,1,55,0.7294845105000001,0.720528,0
5066903,47,2575,5,5,900,58500,5,bi-weekly,0,1,91,0.8505715435000001,0.507192,0
3238031,28,5046,4,0,600,85650,2,bi-weekly,1,0,49,0.7372293600000001,0.7124280000000001,1
4615051,57,3515,9,9,950,91700,3,semi-monthly,1,0,26,0.7835268585,0.515663,1
9047888,38,2785,5,1,700,48400,5,bi-weekly,0,1,55,0.6829220805,0.499212,0
9271757,48,2205,9,5,900,67800,14,bi-weekly,0,0,50,0.764198057,0.679373,1
7708908,27,2730,2,1,500,55650,4,weekly,0,1,29,0.7510760067500001,0.460266,0
2906918,39,3130,3,3,500,66300,8,weekly,1,1,28,0.60773460025,0.438203,0
4553244,58,4630,5,6,2550,73350,3,bi-weekly,0,1,13,0.735123562,0.741762,1
7340815,58,5063,4,3,600,86150,3,bi-weekly,1,1,28,0.7050765015,0.646447,0
7567594,26,2710,4,2,550,34600,6,bi-weekly,1,1,50,0.5956251797500001,0.481919,1
8283417,22,3625,5,4,500,59400,11,weekly,0,1,74,0.8526899437500001,0.6959540000000001,1
1948380,62,3640,5,9,1200,45750,7,weekly,1,1,42,0.7111218775,0.6994009999999999,0
1846519,36,5275,3,4,700,36200,12,bi-weekly,0,1,55,0.6275216170000001,0.36545300000000003,0
2227482,26,1590,0,0,400,74400,10,bi-weekly,0,1,50,0.74115838125,0.4345,1
6493222,39,4601,1,5,900,43750,25,bi-weekly,0,1,74,0.7390691684999999,0.5930219999999999,0
9933864,39,4130,4,1,600,34500,9,bi-weekly,0,1,50,0.67373086325,0.585529,1
3864319,42,4550,5,3,1050,74000,5,bi-weekly,0,1,54,0.6113282637499999,0.47151499999999996,1
8320220,52,3190,4,4,1000,71050,3,weekly,1,1,12,0.7465735955,0.567769,1
5174213,56,3295,2,2,400,59150,2,bi-weekly,0,0,38,0.703385547,0.690807,0
1554451,28,2300,0,0,450,41400,8,weekly,0,1,12,0.65394625425,0.586735,1
9845727,42,1805,2,2,600,55550,9,bi-weekly,1,0,38,0.6709280722500001,0.47687399999999996,0
9819152,48,4125,4,2,3200,48500,9,bi-weekly,0,1,98,0.842730595,0.7540089999999999,0
5341236,36,3035,0,2,1900,63500,5,bi-weekly,1,1,54,0.6687558922500001,0.5161979999999999,1
2261114,22,5015,1,10,800,50250,10,weekly,1,1,30,0.64174506125,0.531242,0
8979665,23,2570,0,3,1000,69600,4,weekly,0,1,29,0.709540498,0.442921,1
